AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid
GRE-00022,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER,,,,,,100 - ARCTIC,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,37.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,10.0,,,,,,,,,34.0,,,,,24.0,,,,,,,,75.0,,,,,9.0,,,,,,,,19.0,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 22.2.22 destination updated 25.3.22,2574MCLSCB01100 - ARCTIC302,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,BA8DFE35-BE6A-499D-BC18-781D0750DDF0
GRE-00023,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER,,,,,,261 - RIVERSTONE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,AIR,,"Added 21.10.21 QTY, SHIP MODE UPDATED 22.2.22 destination updated 25.3.22",2574MCLSCB01261 - RIVERSTONE213,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,AA94100D-35CC-4B5E-B189-EBA7A867C0FF
GRE-00024,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER,,,,,,261 - RIVERSTONE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,58.0,,53.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,16.0,,,,,,,,,95.0,,,,,59.0,,,,,,,,132.0,,,,,21.0,,,,,,,,95.0,,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 22.2.22 destination updated 25.3.22,2574MCLSCB01261 - RIVERSTONE787,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,C5C764B1-BF0C-4954-9F30-772BEC77F85A
GRE-00025,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER,,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,100.0,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,100.0,,,,,25.0,,,,,,,,100.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,AIR,,"Added 21.10.21 QTY, SHIP MODE UPDATED 22.2.22 destination updated 25.3.22",2574MCLSCB01417 - MALTESE BLUE656,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,9B8372C5-022D-4FC3-8879-601FC38E52C0
GRE-00026,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER,,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,329.0,,284.0,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,62.0,,,,,,,,,122.0,,,,,87.0,,,,,,,,273.0,,,,,69.0,,,,,,,,122.0,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 22.2.22 destination updated 25.3.22,2574MCLSCB01417 - MALTESE BLUE1844,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,4D4149CF-3181-477D-B566-A1FDF9CE6345
GRE-00027,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER,,,,,,476 - WOLF BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,40.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,AIR,,"Added 21.10.21 QTY, SHIP MODE UPDATED 22.2.22 destination updated 25.3.22",2574MCLSCB01476 - WOLF BLUE180,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,8ADFA01E-EEE2-4BDE-9C35-5112CA0E37D9
GRE-00028,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER,,,,,,476 - WOLF BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,52.0,,52.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,15.0,,,,,,,,,27.0,,,,,27.0,,,,,,,,49.0,,,,,16.0,,,,,,,,41.0,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 22.2.22 destination updated 25.3.22,2574MCLSCB01476 - WOLF BLUE416,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,93743948-1357-4F99-90EE-564943DC7504
GRE-00029,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,001 - SHEPHERD,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,38.0,,47.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 21.10.21 SHIP MODE UPDATED 22.2.22 destination updated 25.3.22,2574MCLSCB01-30001 - SHEPHERD187,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,58A873BA-E1BB-4D94-80FF-E2E37168068A
GRE-00030,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,030 - STINGRAY,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,38.0,,48.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 21.10.21 SHIP MODE UPDATED 22.2.22 destination updated 25.3.22,2574MCLSCB01-30030 - STINGRAY190,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,D66723E1-5037-4B15-A731-39D822AB5454
GRE-00031,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,055 - SLATE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,36.0,,46.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 21.10.21 SHIP MODE UPDATED 22.2.22 destination updated 25.3.22,2574MCLSCB01-30055 - SLATE188,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,2832273C-0610-4BB8-A083-729B09A65811
GRE-00032,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,060 - EEL,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,38.0,,48.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 21.10.21 SHIP MODE UPDATED 22.2.22 destination updated 25.3.22,2574MCLSCB01-30060 - EEL189,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,A13A81BA-D262-413C-89D4-4381A189A6E0
GRE-00033,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,100 - ARCTIC,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,39.0,,47.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 21.10.21 SHIP MODE UPDATED 22.2.22 destination updated 25.3.22,2574MCLSCB01-30100 - ARCTIC191,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,479C6C31-0B34-44EF-A71C-1546811217C8
GRE-00034,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,261 - RIVERSTONE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,38.0,,47.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 21.10.21 SHIP MODE UPDATED 22.2.22 destination updated 25.3.22,2574MCLSCB01-30261 - RIVERSTONE187,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,9827DF00-1883-429C-9DAC-1C4349DFBBF7
GRE-00035,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,20.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,AIR,,"Added 21.10.21 QTY, SHIP MODE UPDATED 22.2.22 destination updated 25.3.22",2574MCLSCB01-30417 - MALTESE BLUE100,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,A80F80EE-0A38-4604-8D4B-5EB7B5443A4F
GRE-00036,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,60.0,,67.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,17.0,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 22.2.22 destination updated 25.3.22,2574MCLSCB01-30417 - MALTESE BLUE291,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,E130F1B8-C36B-4357-8866-F72D7DD2063F
GRE-05067,GREYSON CLOTHIERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0,,,,,0,,,,0,0,,,,0,,,0,,,0,0,,,,,,,,,,0,,,,,,,,,,B40085F3-4E84-495D-A5DC-F053D995E2BF
GRE-00037,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,476 - WOLF BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,20.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,AIR,,"Added 21.10.21 QTY, SHIP MODE UPDATED 22.2.22 destination updated 25.3.22",2574MCLSCB01-30476 - WOLF BLUE100,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,4E1651AA-78C8-4001-BE4F-4E3917313E02
GRE-00038,GREYSON CLOTHIERS,,,,2022 CLASSICS,,,,,,,MANUFACTURED,,,,,MCLSCB01-30,,,,,,,,,,,,,,2574,,,,,,,,,,MONTAUK TROUSER - 30 INSEAM,,,,,,476 - WOLF BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,60.0,,67.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,17.0,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-05-01,DDP,SEA,,Added 22.2.22 destination updated 25.3.22,2574MCLSCB01-30476 - WOLF BLUE291,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,,0,0,,0.075,1.56,30.15,,,,,,,,,,60.3,,,,,,,,,,402525DF-5312-476F-8153-6251058B615F
GRE-00039,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,YSP23B20,,,,,,,,,,,,,,2849,,,,,,,,,,YOUTH MONTAUK SHORT,,,,,,461 - HERON,PCE,,,,,,,,,,,,,,,,32.0,33.0,34.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,30.0,,,,,,,,180.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2022-10-14,DDP,SEA,,Added 18.5.22 quantities updated 10.6.22 exfty updated 14.7.22 ship mode updated 20.9.22,2849YSP23B20461 - HERON180,,,,,12.37,16.49,0.2,,0.61,0.1,,,,17.4,6103.43.15.50,0.282,3.49,,0.075,0.93,21.82,,,,,,,,,,43.64,Y,Michelle W Checked 25.10.22,,,,,,,,C32444FD-7A19-4297-8B9E-120022A1DADF
GRE-00040,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,YSP23B20,,,,,,,,,,,,,,2849,,,,,,,,,,YOUTH MONTAUK SHORT,,,,,,385 - ORCA,PCE,,,,,,,,,,,,,,,,32.0,33.0,34.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,30.0,,,,,,,,180.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2022-10-14,DDP,SEA,,Added 18.5.22 quantities updated 10.6.22 exfty updated 14.7.22 ship mode updated 20.9.22,2849YSP23B20385 - ORCA180,,,,,12.37,16.49,0.2,,0.61,0.1,,,,17.4,6103.43.15.50,0.282,3.49,,0.075,0.93,21.82,,,,,,,,,,43.64,Y,Michelle W Checked 25.10.22,,,,,,,,95D4C957-520D-4C6E-A0F2-4A5659240BF8
GRE-00041,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,YSP23B20,,,,,,,,,,,,,,2878,,,,,,,,,,YOUTH MONTAUK SHORT,,,,,,413 - ABYSS,PCE,,,,,,,,,,,,,,,,27.0,44.0,36.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,41.0,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-02-05,2022-11-25,DDP,SEA,,Added 27.5.22 exfty updated 15.7.22 UPDATED SHIPPING METHOD 6.10.22,2878YSP23B20413 - ABYSS200,,,,,12.38,16.5,0.2,,0.61,0.1,,,,17.41,6103.43.15.50,0.282,3.49,,0.075,0.93,21.83,,,,,,,,,,43.66,Y,SHIRLEY CHECKED 28.10.22,,,,,,,,3AEE3D62-C68A-4774-8EC0-69874C6D2E4F
GRE-00042,GREYSON CLOTHIERS,,,,2022 CRUISE,,,,,,,MANUFACTURED,,,,,YSP23B20,,,,,,,,,,,,,,2716,,,,,,,,,,YOUTH MONTAUK SHORT,,,,,,438 - SKYSTONE,PCE,,,,,,,,,,,,,,,,42.0,44.0,46.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,40.0,,,,,,,,240.0,ACTIVE,USA-MSL,,,,,,,2022-10-05,2022-07-08,DDP,AIR/SEA SPLIT,,Added 23.2.22 exfty updated 8.6.22,2716YSP23B20438 - SKYSTONE240,,,,,12.38,16.5,0.2,,0.61,0.1,,,,17.41,6103.43.15.50,0.282,3.49,,0.075,0.93,21.83,,,,,,,,,,43.66,Y,SHIRLEY CHECKED 15.11.22,,,,,,,,8C2A1F4D-4B28-4F5D-8E10-B8932C5A97FA
GRE-00043,GREYSON CLOTHIERS,,,,2022 FALL,,,,,,,MANUFACTURED,,,,,YFA22B20,,,,,,,,,,,,,,2801,,,,,,,,,,YOUTH MONTAUK SHORT,,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,10.0,,,,,,,,42.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-07-22,DDP,AIR,,Added 18.4.22 qty & ship mode updated 6.6.22 exfty updated 8.6.22,2801YFA22B20417 - MALTESE BLUE42,,,,,13.03,17.37,0.2,,0.61,0.1,,,,18.28,6103.43.15.70,0.282,3.67,,0.075,0.98,22.93,,,,,,,,,,45.86,Y,SHIRLEY CHECKED 14.11.22,,,,,,,,79E28D1C-FB74-4407-81EA-DB7B5FBB3C16
