AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid,RESOLVED_BY,ORDER_KEY
AES-00024,AESCAPE,2024-06-26,,2024 FALL,FALL/HOLIDAY 24,DROP01,JULY,CRADLE COVERS,,,,MANUFACTURED,NICOLE GUERBOIAN,,,,AES0009,,,,,,,,,,,,,,1422,,,,,,,,,,DISPOSABLE COVER SHEET,,,,,,HEADREST LUNA-1,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-07-31,DDP,AIR,,Added 26.6.24,1422AES0009HEADREST LUNA-15000,,,,,0.41,0.55,0.1,,,0.1,,,,0.75,6307.90.98.91,0.07,0.03,,0.075,0.03,0.81,,,,,,,,,,1.5,Y,prices added 18.7.24 freight removed 29.7.24,,,,,,,,F70B6DDE-FC42-4601-87B9-E04DE23C2319,,AES-00024|AIR|AES0009|1422|ACTIVE||
AES-00024,AESCAPE,2024-06-26,,2024 FALL,FALL/HOLIDAY 24,DROP01,JULY,CRADLE COVERS,,,,MANUFACTURED,NICOLE GUERBOIAN,,,,AES0009,,,,,,,,,,,,,,1422,,,,,,,,,,DISPOSABLE COVER SHEET,,,,,,HEADREST LUNA-1,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-07-31,DDP,AIR,,Added 26.6.24,1422AES0009HEADREST LUNA-15000,,,,,0.4100,0.5500,0.1000,,,0.1000,,,,0.750000000000000,6307.90.98.91,0.070000,0.0300,,0.075000,0.0300,0.810000000000000,,,,,,,,,,1.5000,Y,prices added 18.7.24 freight removed 29.7.24,,,,,,,,63A02FBE-6234-4A03-8CD3-1A5D3DF83C9C,,AES-00024|AIR|AES0009|1422|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AES-00025,AESCAPE,2024-06-26,,2024 FALL,FALL/HOLIDAY 24,DROP01,AUGUST,CRADLE COVERS,,,,MANUFACTURED,NICOLE GUERBOIAN,,,,AES0008B,,,,,,,,,,,,,,1422,,,,,,,,,,REUSABLE COVER SHEET,,,,,,HEADREST LUNA-1,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-08-20,DDP,AIR,,Added 26.6.24,1422AES0008BHEADREST LUNA-15000,,,,,1.94,2.58,0.2,,,0.1,,,,2.88,6307.90.98.91,0.07,0.14,,0.075,0.15,3.17,,,,,,,,,,5.76,Y,prices added 18.7.24 freight removed 29.7.24 HS updated 8.8.24,,,,,,,,AB0907C5-11C5-45E4-A372-9266399290FC,,AES-00025|AIR|AES0008B|1422|ACTIVE||
AES-00025,AESCAPE,2024-06-26,,2024 FALL,FALL/HOLIDAY 24,DROP01,AUGUST,CRADLE COVERS,,,,MANUFACTURED,NICOLE GUERBOIAN,,,,AES0008B,,,,,,,,,,,,,,1422,,,,,,,,,,REUSABLE COVER SHEET,,,,,,HEADREST LUNA-1,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-08-20,DDP,AIR,,Added 26.6.24,1422AES0008BHEADREST LUNA-15000,,,,,1.9400,2.5800,0.2000,,,0.1000,,,,2.880000000000000,6307.90.98.91,0.070000,0.1400,,0.075000,0.1500,3.170000000000000,,,,,,,,,,5.7600,Y,prices added 18.7.24 freight removed 29.7.24 HS updated 8.8.24,,,,,,,,CA06F060-678B-4061-8E50-F6816E8FF86E,,AES-00025|AIR|AES0008B|1422|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AES-00026,AESCAPE,2024-06-26,,2024 FALL,FALL/HOLIDAY 24,DROP01,AUGUST,CRADLE COVERS,,,,MANUFACTURED,NICOLE GUERBOIAN,,,,AES0008B,,,,,,,,,,,,,,1422,,,,,,,,,,REUSABLE COVER SHEET,,,,,,HEADREST LUNA-1,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-08-26,DDP,SEA,,Added 26.6.24 ship mode updated 16.8.24,1422AES0008BHEADREST LUNA-15000,,,,,1.94,2.58,0.2,,,0.1,,,,2.88,6307.90.98.91,0.07,0.14,,0.075,0.15,3.17,,,,,,,,,,5.76,Y,prices added 18.7.24 freight removed 29.7.24 HS updated 8.8.24,,,,,,,,F85E4CCB-6919-4466-B66B-4A0213D29BCA,,AES-00026|SEA|AES0008B|1422|ACTIVE||
AES-00026,AESCAPE,2024-06-26,,2024 FALL,FALL/HOLIDAY 24,DROP01,AUGUST,CRADLE COVERS,,,,MANUFACTURED,NICOLE GUERBOIAN,,,,AES0008B,,,,,,,,,,,,,,1422,,,,,,,,,,REUSABLE COVER SHEET,,,,,,HEADREST LUNA-1,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-08-26,DDP,SEA,,Added 26.6.24 ship mode updated 16.8.24,1422AES0008BHEADREST LUNA-15000,,,,,1.9400,2.5800,0.2000,,,0.1000,,,,2.880000000000000,6307.90.98.91,0.070000,0.1400,,0.075000,0.1500,3.170000000000000,,,,,,,,,,5.7600,Y,prices added 18.7.24 freight removed 29.7.24 HS updated 8.8.24,,,,,,,,59EB48B4-6E0B-469E-8DF0-2DB0ED75789C,,AES-00026|SEA|AES0008B|1422|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AES-00027,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESM001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,MEN,,FABKNIT,,MAGNET GREY,PCE,,,125.0,125.0,375.0,,500.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,2000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-11-11,FOB,TBA,,Added 2.8.24 qty updated 9.8.24 qty updated 20.8.24,1378AESM001BMAGNET GREY2000,,,,14.68,9.91,13.21,0.2,,0.61,0.1,,,,14.12,6110.30.30.41,0.32,3.17,,0.175,1.73,19.02,,,,,,,,,,28.24,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,B70ECDFC-CD3C-41CE-B248-1D56CDC363D9,,AES-00027|TBA|AESM001B|1378|ACTIVE||
AES-00027,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESM001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,MEN,,FABKNIT,,MAGNET GREY,PCE,,,150.0,125.0,375.0,,500.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,2150.0,ACTIVE,USA,NEW JERSEY,,,,,,,,FOB,TBA,,Added 9.8.24 qty updated 20.8.24 UPDATED QTY 11.10.24,1378AESM001BMAGNET GREY2150,,,,14.68,9.91,13.21,0.2,,0.61,0.1,,,,14.12,6110.30.30.41,0.32,3.17,,0.175,1.73,19.02,,,,,,,,,,28.24,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,BB075965-B9C0-434F-9DBE-967B4F92D4A5,,AES-00027|TBA|AESM001B|1378|ACTIVE||
AES-00027,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESM001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,MEN,,FABKNIT,,MAGNET GREY,PCE,,,125.0,125.0,375.0,,500.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,2000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-11-11,FOB,TBA,,Added 2.8.24 qty updated 9.8.24 qty updated 20.8.24,1378AESM001BMAGNET GREY2000,,,,14.6800,9.9100,13.2100,0.2000,,0.6100,0.1000,,,,14.119999999999999,6110.30.30.41,0.320000,3.1700,,0.175000,1.7300,19.020000000000000,,,,,,,,,,28.2400,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,B374907B-13CC-42F7-8E60-15C1C040F60C,,AES-00027|TBA|AESM001B|1378|ACTIVE||
AES-00027,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESM001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,MEN,,FABKNIT,,MAGNET GREY,PCE,,,150.0,125.0,375.0,,500.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,2150.0,ACTIVE,USA,NEW JERSEY,,,,,,,,FOB,TBA,,Added 9.8.24 qty updated 20.8.24 UPDATED QTY 11.10.24,1378AESM001BMAGNET GREY2150,,,,14.6800,9.9100,13.2100,0.2000,,0.6100,0.1000,,,,14.119999999999999,6110.30.30.41,0.320000,3.1700,,0.175000,1.7300,19.020000000000000,,,,,,,,,,28.2400,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,EBA17DA0-23CC-4AA2-B3AA-9B5E35EA2BD2,,AES-00027|TBA|AESM001B|1378|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['XXS', '4XL', 'TOTAL QTY', 'EX FACTORY DATE', 'NOTES', 'VALIDATION', 'CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AES-00028,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESW001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,WOM,,FABKNIT,,MAGNET GREY,PCE,,,125.0,250.0,375.0,,375.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,2000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-11-11,FOB,TBA,,Added 2.8.24 qty updated 9.8.24 qty updated 20.8.24,1378AESW001BMAGNET GREY2000,,,,14.5,9.82,13.09,0.2,,0.61,0.1,,,,14,6110.30.30.45,0.32,3.14,,0.175,1.72,18.86,,,,,,,,,,28,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,EC9949BA-DDF3-4298-820C-DBC7585AFDC7,,AES-00028|TBA|AESW001B|1378|ACTIVE||
AES-00028,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESW001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,WOM,,FABKNIT,,MAGNET GREY,PCE,,,150.0,350.0,375.0,,375.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,2150.0,ACTIVE,USA,NEW JERSEY,,,,,,,,FOB,TBA,,Added 9.8.24 qty updated 20.8.24 UPDATED QTY 11.10.24,1378AESW001BMAGNET GREY2150,,,,14.5,9.82,13.09,0.2,,0.61,0.1,,,,14,6110.30.30.45,0.32,3.14,,0.175,1.72,18.86,,,,,,,,,,28,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,4DBED510-E859-4E35-88F7-384C50AA8364,,AES-00028|TBA|AESW001B|1378|ACTIVE||
AES-00028,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESW001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,WOM,,FABKNIT,,MAGNET GREY,PCE,,,125.0,250.0,375.0,,375.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,2000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-11-11,FOB,TBA,,Added 2.8.24 qty updated 9.8.24 qty updated 20.8.24,1378AESW001BMAGNET GREY2000,,,,14.5000,9.8200,13.0900,0.2000,,0.6100,0.1000,,,,14.000000000000000,6110.30.30.45,0.320000,3.1400,,0.175000,1.7200,18.859999999999999,,,,,,,,,,28.0000,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,420352D1-81A2-45A8-9029-CF9AF1F7F2EF,,AES-00028|TBA|AESW001B|1378|ACTIVE||
AES-00028,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESW001B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGATOP20,MASSAGE TOP,,WOM,,FABKNIT,,MAGNET GREY,PCE,,,150.0,350.0,375.0,,375.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,2150.0,ACTIVE,USA,NEW JERSEY,,,,,,,,FOB,TBA,,Added 9.8.24 qty updated 20.8.24 UPDATED QTY 11.10.24,1378AESW001BMAGNET GREY2150,,,,14.5000,9.8200,13.0900,0.2000,,0.6100,0.1000,,,,14.000000000000000,6110.30.30.45,0.320000,3.1400,,0.175000,1.7200,18.859999999999999,,,,,,,,,,28.0000,Y,HS & duty rate updated 8.8.24 price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,AA599077-F2B4-46FD-8EBB-280E573E3082,,AES-00028|TBA|AESW001B|1378|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['XXS', 'XS', '4XL', 'TOTAL QTY', 'EX FACTORY DATE', 'NOTES', 'VALIDATION', 'CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AES-00029,AESCAPE,2024-07-31,,2024 Q4,2024 Q4 - 2025 Q1,DROP01,NOVEMBER,MASSAGE SET,,,,1,NICOLE GUERBOIAN,,,,AESM003B,,,,,,,,,,,,,,1378,,,,F10,,FGA10,,,FGALEG20,MASSAGE LEGGING,,MEN,,FABKNIT,,MAGNET GREY,PCE,,,125.0,125.0,375.0,,500.0,,375.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,2000.0,ACTIVE,USA,NEW JERSEY,,,,,,,2024-11-11,FOB,TBA,,Added 2.8.24 qty updated 9.8.24 qty updated 20.8.24,1378AESM003BMAGNET GREY2000,,,,16.1,11.39,15.19,0.2,,0.61,0.1,,,,16.1,6103.43.15.20,0.282,3.21,,0.175,1.99,21.3,,,,,,,,,,32.2,Y,price added & confirmed 27.8.24 updated traiff 25.2.25,,,,,,,,350F9FFE-C0C7-41BD-9BEF-7002127174B0,,AES-00029|TBA|AESM003B|1378|ACTIVE||
